,ds,absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,is_estimated,y,location
29485,2022-12-08 03:00:00,3.7,1.274,535.6,0.0,0.0,430.725,0.0,269.55,0.0,0.0,0.0,0.0,100.0,6.0,3.4,0.6,5.3,2.4,2.9,0.0,1.0,998.425,0.0,0.0,985.325,991.525,0.0,0.0,80.3,997.775,,0.0,0.0,0.0,0.1,75.70925,-32.3445,0.2,272.45,100.0,8429.925,4.05,1,0.0,A
29464,2022-12-07 06:00:00,3.2,1.2985001,2724.7,0.0,0.0,599.55,0.0,267.95,0.0,0.0,0.0,0.0,86.275,6.0,2.6,0.0,4.5,0.0,0.0,0.0,1.0,1007.8,0.0,0.0,994.575,1000.9,0.0,0.0,83.675,1007.225,,0.0,0.0,0.0,0.025,115.749,-12.58175,0.0,270.2,87.825,16124.275,5.5,1,0.0,A
29439,2022-12-06 04:00:00,4.7,1.2904999,,0.0,0.0,510.5,0.0,272.75,0.0,0.0,0.0,0.0,69.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.525,0.0,0.0,1005.4,1011.675,0.0,0.0,83.9,1018.0,,0.0,0.0,0.0,0.0,89.74075,-25.409,0.0,274.075,69.0,21919.725,3.75,1,0.0,A
29440,2022-12-06 05:00:00,4.6,1.2915001,,0.0,0.0,530.325,0.0,272.5,0.0,0.0,0.0,0.0,70.875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.1,0.0,0.0,1004.925,1011.225,0.0,0.0,84.2,1017.525,,0.0,0.0,0.0,0.0,102.92525,-18.753,0.0,273.725,70.875,20204.75,3.775,1,0.0,A
29488,2022-12-08 06:00:00,3.525,1.273,795.025,0.0,0.0,640.625,0.0,268.875,0.0,0.0,0.0,0.0,99.9,6.0,3.7,0.0,3.9,0.3,2.7,0.0,1.0,999.35,0.0,0.0,986.3,992.5,0.0,0.0,71.1,998.75,,0.0,0.0,0.0,0.0,115.70625,-12.7247505,0.15,273.2,99.9,21868.35,3.85,1,0.0,A
29430,2022-12-05 19:00:00,5.075,1.28825,5793.2,0.0,0.0,443.8,0.0,273.85,0.0,0.0,0.0,0.0,87.65,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.2,0.0,0.0,1007.05,1013.325,0.0,0.0,86.5,1019.625,,0.0,0.0,0.0,0.0,290.47626,-34.62075,0.0,274.6,99.5,13787.125,4.9,1,0.0,A
29436,2022-12-06 01:00:00,4.8500004,1.29,2186.6,0.0,0.0,416.225,0.0,273.2,0.0,0.0,0.0,0.0,68.625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.75,0.02,0.5,1006.6,1012.9,0.0,0.0,83.4,1019.2,,0.0,0.0,0.0,0.0,43.478752,-43.539497,0.0,274.6,69.275,19599.1,4.2,1,0.0,A
29418,2022-12-05 07:00:00,3.5,1.2987499,2391.25,0.0,0.0,2183.05,0.0,268.875,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.275,0.0,0.0,1012.0,1018.325,0.0,0.0,61.25,1024.7,,0.0,0.0,0.0,0.15,128.702,-6.61425,0.0,274.15,100.0,30406.225,2.875,1,0.0,A
29409,2022-12-04 22:00:00,3.0749998,1.30875,1147.475,0.0,0.0,1026.65,0.0,267.05,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1030.2,0.0,0.0,1016.825,1023.2,0.0,0.0,56.65,1029.625,,0.0,0.0,0.0,0.3,344.366,-47.9955,0.175,273.34998,100.0,13441.825,1.125,1,0.0,A
29495,2022-12-08 14:00:00,2.25,1.3087499,5223.3,6948.6,0.0,5377.8,0.0,263.475,0.0,12858.6,0.0,0.0,47.725,6.0,0.9,0.0,3.7,0.0,0.0,0.0,1.0,1004.2,0.0,0.0,990.925,997.3,0.0,0.0,71.525,1003.675,,0.0,0.0,0.0,0.0,223.40625,-4.00675,0.0,268.3,64.75,55660.902,3.775,1,0.0,A
29470,2022-12-07 12:00:00,3.725,1.2745,1547.5751,110071.1,20.95,850.575,0.0,269.55,9.25,59954.4,0.0,364.1,99.85,6.0,0.4,0.0,4.9,0.4,0.4,1.0,0.0,1000.775,0.21,3.0,987.65,993.85,0.0,0.0,77.05,1000.1,,0.0,0.0,0.0,0.875,196.61975,2.7519999,0.0,272.65002,99.95,2054.625,8.425,1,14.299999999999995,A
29429,2022-12-05 18:00:00,5.05,1.287,3283.8,0.0,0.0,512.175,0.0,273.85,0.0,0.0,0.0,0.0,93.775,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.225,0.015,0.25,1007.05,1013.35,0.0,0.0,85.225,1019.65,,0.0,0.0,0.0,0.05,276.04877,-28.10475,0.0,274.85,99.85,14788.5,4.95,1,0.0,A
29450,2022-12-06 16:00:00,3.4,1.302,3530.7,0.0,0.0,600.80005,0.0,268.55,0.0,0.0,0.0,0.0,88.45,6.0,1.7,0.8,1.7,1.4,1.7,0.0,1.0,1014.2,0.0,0.0,1000.975,1007.3,0.0,0.0,79.625,1013.675,,0.0,0.0,0.0,0.0,249.49701,-14.9755,0.0,270.75,88.45,24835.7,3.4,1,0.0,A
29503,2022-12-08 22:00:00,2.4,1.3105,1588.0,0.0,0.0,3187.9,0.0,264.2,0.0,0.0,0.0,0.0,94.025,6.0,0.0,0.0,3.2,0.0,0.0,0.0,1.0,1007.525,0.0,0.0,994.075,1000.45,0.0,0.0,76.825,1006.875,,0.0,0.0,0.0,0.0,343.6955,-48.42475,0.0,268.225,96.1,33511.727,3.95,1,0.0,A
29506,2022-12-09 01:00:00,2.0749998,1.327,,0.0,0.0,,0.0,262.65,0.0,0.0,0.0,0.0,14.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.525,0.0,0.0,995.175,1001.65,0.0,0.0,80.5,1008.15,,0.0,0.0,0.0,0.0,43.24075,-43.95025,0.0,267.475,15.525,45298.1,3.375,1,0.0,A
29435,2022-12-06 00:00:00,4.8250003,1.2904999,,0.0,0.0,482.45,0.0,273.17502,0.0,0.0,0.0,0.0,59.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.0,0.0725,1.5,1006.9,1013.175,0.0,0.0,82.275,1019.5,,0.0,0.0,0.0,0.0,24.361,-47.275497,0.0,274.8,61.0,22970.6,4.1,1,0.0,A
29478,2022-12-07 20:00:00,4.1,1.27,1315.0,0.0,0.0,299.125,0.0,270.8,0.0,0.0,0.0,0.0,98.1,6.0,7.8,0.6,9.5,1.3,5.8,0.0,1.0,997.325,0.0,0.0,984.325,990.5,0.0,0.0,83.8,996.725,,0.0,0.0,0.0,0.075,306.06427,-40.654,0.1,273.45,98.1,16664.95,4.525,1,0.0,A
29456,2022-12-06 22:00:00,3.1,1.3055,4089.0,0.0,0.0,651.4,0.0,267.5,0.0,0.0,0.0,0.0,98.225,6.0,5.4,0.4,5.4,2.3,3.7,0.0,1.0,1012.425,0.0,0.0,999.125,1005.475,0.0,0.0,80.75,1011.85,,0.0,0.0,0.0,0.0,344.03473,-48.225502,0.0,270.05,98.225,27321.35,3.15,1,0.0,A
29482,2022-12-08 00:00:00,3.5,1.277,2299.05,0.0,0.0,857.42505,0.0,268.7,0.0,0.0,0.0,0.0,94.55,6.0,0.9,0.5,6.0,0.5,0.9,0.0,1.0,998.125,0.052500002,2.25,985.05,991.25,0.0,0.0,76.825,997.475,,0.0,0.0,0.0,0.125,24.142,-47.53725,0.0,272.2,94.55,9264.125,5.475,1,0.0,A
29497,2022-12-08 16:00:00,2.2,1.31325,4188.0,0.0,0.0,3800.175,0.0,263.2,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,3.7,0.0,0.0,0.0,1.0,1004.95,0.0,0.0,991.65,998.05,0.0,0.0,73.7,1004.45,,0.0,0.0,0.0,0.0,249.20775,-15.0895,0.0,267.575,100.0,52510.375,3.75,1,0.0,A
29509,2022-12-09 04:00:00,2.0,1.3345001,29.0,0.0,0.0,1122.925,0.0,262.0,0.0,0.0,0.0,0.0,48.35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.525,0.0,0.0,996.15,1002.625,0.0,0.0,86.15,1009.15,,0.0,0.0,0.0,0.0,89.628,-25.84275,0.0,266.6,48.35,4334.225,3.2,1,0.0,A
29458,2022-12-07 00:00:00,3.1,1.30575,4154.225,0.0,0.0,627.825,0.0,267.6,0.0,0.0,0.0,0.0,83.5,6.0,4.5,0.0,4.5,0.8,2.6,0.0,1.0,1011.175,0.0,0.0,997.875,1004.225,0.0,0.0,83.975,1010.6,,0.0,0.0,0.0,0.0,24.254,-47.40975,0.0,269.65002,83.5,25355.15,3.65,1,0.0,A
29438,2022-12-06 03:00:00,4.8,1.28975,,0.0,0.0,555.825,0.0,272.975,0.0,0.0,0.0,0.0,76.925,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.95,0.0125,0.5,1005.85,1012.15,0.0,0.0,83.95,1018.45,,0.0,0.0,0.0,0.05,75.789,-32.05075,0.0,274.25,76.925,18752.676,3.95,1,0.0,A
29508,2022-12-09 03:00:00,2.0,1.3332499,,0.0,0.0,3204.85,0.0,262.0,0.0,0.0,0.0,0.0,27.575,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.1,0.0,0.0,995.75,1002.25,0.0,0.0,84.3,1008.75,,0.0,0.0,0.0,0.0,75.66075,-32.4825,0.0,266.95,27.675001,17354.176,3.3,1,0.0,A
29510,2022-12-09 05:00:00,1.95,1.33575,28.975,0.0,0.0,34.7,0.0,261.975,0.0,0.0,0.0,0.0,55.725,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.95,0.0,0.0,996.55,1003.05,0.0,0.0,87.95,1009.55,,0.0,0.0,0.0,0.0,102.812,-19.185501,0.0,266.275,55.725,6157.075,3.0749998,1,0.0,A
29557,2022-12-11 06:00:00,1.5,1.35975,28.225,0.0,0.0,28.4,0.0,258.9,0.0,0.0,0.0,0.0,30.325,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.55,0.0,0.0,1002.875,1009.475,0.0,0.0,84.5,1016.125,,0.0,0.0,0.0,0.0,115.54975,-13.11675,0.0,262.225,30.325,35593.75,3.675,1,0.0,A
29547,2022-12-10 20:00:00,1.525,1.36275,28.275,0.0,0.0,28.6,0.0,259.3,0.0,0.0,0.0,0.0,49.35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.875,0.0,0.0,1005.25,1011.9,0.0,0.0,86.5,1018.55,,0.0,0.0,0.0,0.0,305.53577,-40.81875,0.0,262.425,49.35,16871.125,1.9,1,0.0,A
29589,2022-12-12 17:00:00,1.725,1.359,28.575,0.0,0.0,28.025,0.0,260.725,0.0,0.0,0.0,0.0,46.95,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.6,0.0,0.0,1008.0,1014.6,0.0,0.0,82.85,1021.25,,0.0,0.0,0.0,0.0,261.56024,-21.70175,0.0,264.275,46.95,20361.15,2.825,1,0.0,A
29611,2022-12-13 16:00:00,1.1,1.36425,6522.3,0.0,0.0,78.625,0.0,255.45,0.0,0.0,0.0,0.0,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.8,0.0,0.0,992.1,998.7,0.0,0.0,94.55,1005.4,,0.0,0.0,0.0,0.0,248.51974,-15.24575,0.0,261.025,99.075,20229.176,1.7,1,0.0,A
29528,2022-12-10 00:00:00,1.8249999,1.3445001,64.775,0.0,0.0,46.55,0.0,261.275,0.0,0.0,0.0,0.0,98.65,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.3,0.0,0.0,1002.725,1009.25,0.0,0.0,90.075,1015.825,,0.0,0.0,0.0,0.0,23.903,-47.77175,0.0,265.4,98.825,288.55,0.9,1,0.0,A
29595,2022-12-12 23:00:00,1.6,1.361,28.6,0.0,0.0,28.4,0.0,259.6,0.0,0.0,0.0,0.0,29.275,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.175,0.0,0.0,1005.55,1012.175,0.0,0.0,85.924995,1018.8,,0.0,0.0,0.0,0.0,94.142746,-49.48,0.0,262.55,29.275,32562.775,2.3,1,0.0,A
29590,2022-12-12 18:00:00,1.725,1.358,28.625,0.0,0.0,28.2,0.0,260.725,0.0,0.0,0.0,0.0,47.325,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.4,0.0,0.0,1007.775,1014.375,0.0,0.0,82.725,1021.0,,0.0,0.0,0.0,0.0,274.95074,-28.395,0.0,264.0,47.325,20687.602,2.65,1,0.0,A
29513,2022-12-09 08:00:00,1.9,1.335,28.1,0.0,0.0,28.3,0.0,261.75,0.0,0.0,0.0,0.0,58.475,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.5,0.0,0.0,998.0,1004.5,0.0,0.0,89.25,1011.0,,0.0,0.0,0.0,0.0,141.58376,-2.4505,0.0,265.25,58.475,13326.575,2.7,1,0.0,A
29536,2022-12-10 08:00:00,2.0,1.34025,50.375,0.0,0.0,28.4,0.0,262.3,0.0,0.0,0.0,0.0,98.575,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1017.85,0.0,0.0,1004.225,1010.75,0.0,0.0,91.6,1017.325,,0.0,0.0,0.0,0.0,141.5145,-2.5725,0.0,264.25,98.575,227.85,1.4,1,0.0,A
29601,2022-12-13 05:00:00,1.2,1.37,179.475,0.0,0.0,112.95,0.0,256.55,0.0,0.0,0.0,0.0,66.85,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.1,0.0,0.0,1000.3,1007.0,0.0,0.0,92.35,1013.7,,0.0,0.0,0.0,0.0,102.58775,-19.68075,0.0,260.575,66.875,12073.95,1.5,1,0.0,A
29555,2022-12-11 04:00:00,1.425,1.361,28.150002,0.0,0.0,28.4,0.0,258.525,0.0,0.0,0.0,0.0,27.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.3,0.0,0.0,1002.6,1009.2,0.0,0.0,85.6,1015.825,,0.0,0.0,0.0,0.0,89.52525,-26.1035,0.0,261.9,27.5,35586.0,3.4,1,0.0,A
29517,2022-12-09 13:00:00,2.0,1.3315,28.1,62615.2,2.8249998,74.975,0.0,262.3,2.2,49788.1,0.0,8982.6,40.75,6.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1013.0,0.0,0.0,999.475,1005.95,0.0,0.0,84.4,1012.5,,0.0,0.0,0.0,0.0,209.99675,-0.07100001,0.0,266.45,40.75,21911.125,2.35,1,1.98,A
29598,2022-12-13 02:00:00,1.4,1.36625,28.2,0.0,0.0,63.55,0.0,257.925,0.0,0.0,0.0,0.0,50.075,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.3,0.0,0.0,1002.575,1009.225,0.0,0.0,90.15,1015.875,,0.0,0.0,0.0,0.0,60.0645,-39.1715,0.0,261.825,50.075,20568.95,1.625,1,0.0,A
29534,2022-12-10 06:00:00,1.9,1.3445001,28.225,0.0,0.0,28.4,0.0,261.775,0.0,0.0,0.0,0.0,98.575,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1017.2,0.0,0.0,1003.65,1010.2,0.0,0.0,92.350006,1016.75,,0.0,0.0,0.0,0.0,115.607,-12.992,0.0,264.275,98.6,233.25,1.4,1,0.0,A
29539,2022-12-10 12:00:00,2.025,1.3395,28.8,99651.0,18.75,67.55,0.0,262.35,16.575,82339.0,3.475,16003.9,52.725,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1018.7,0.0,0.0,1004.95,1011.5,0.0,0.0,84.725,1018.05,,0.0,0.0,0.0,0.0,196.2765,2.488,0.0,264.55,52.725,19764.4,1.75,1,80.96,A
29550,2022-12-10 23:00:00,1.4,1.3665,28.2,0.0,0.0,27.8,0.0,258.25,0.0,0.0,0.0,0.0,52.15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.45,0.0,0.0,1004.825,1011.45,0.0,0.0,88.1,1018.15,,0.0,0.0,0.0,0.0,94.45575,-49.3045,0.0,261.65002,52.15,16040.675,2.125,1,0.0,A
29537,2022-12-10 10:00:00,2.1,1.3377501,282.325,34923.7,23.474998,266.775,0.0,262.7,19.7,26829.7,2.35,3038.8,91.525,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1018.42505,0.0,0.0,1004.65,1011.175,0.0,0.0,88.2,1017.75,,0.0,0.0,0.0,0.0,168.60075,3.0565,0.0,264.6,91.525,594.075,1.45,1,177.76000000000002,A
29580,2022-12-12 07:00:00,2.15,1.34325,3297.225,0.0,0.0,1925.375,0.0,263.05,0.0,0.0,0.0,0.0,91.325,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.65,0.0,0.0,1008.125,1014.675,0.0,0.0,84.975,1021.225,,0.0,0.0,0.0,0.0,128.31725,-7.54775,0.0,266.75,91.325,43732.176,3.6,1,0.0,A
29526,2022-12-09 22:00:00,2.0,1.339,1610.75,0.0,0.0,675.75,0.0,262.05,0.0,0.0,0.0,0.0,80.925,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1015.325,0.0,0.0,1001.8,1008.325,0.0,0.0,84.65,1014.875,,0.0,0.0,0.0,0.0,343.52325,-48.513,0.0,266.2,83.125,14382.775,1.8,1,0.0,A
29545,2022-12-10 18:00:00,1.6,1.36075,28.3,0.0,0.0,28.7,0.0,259.75,0.0,0.0,0.0,0.0,43.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.0,0.0,0.0,1005.35,1011.95,0.0,0.0,85.850006,1018.6,,0.0,0.0,0.0,0.0,275.2525,-28.34925,0.0,263.15,43.3,24222.676,2.025,1,0.0,A
29554,2022-12-11 03:00:00,1.4,1.3625,28.1,0.0,0.0,28.425,0.0,258.3,0.0,0.0,0.0,0.0,27.675,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.3,0.0,0.0,1002.6,1009.2,0.0,0.0,85.6,1015.825,,0.0,0.0,0.0,0.0,75.545,-32.74175,0.0,261.7,27.675,35467.324,3.2,1,0.0,A
29538,2022-12-10 11:00:00,2.1,1.337,29.0,89186.7,28.175,112.425,0.0,262.625,24.025,71013.5,4.6,9990.3,77.65,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1018.525,0.0,0.0,1004.775,1011.325,0.0,0.0,85.7,1017.85,,0.0,0.0,0.0,0.0,182.45676,3.579,0.0,264.6,77.65,5696.175,1.575,1,224.83999999999995,A
29532,2022-12-10 04:00:00,1.9,1.34425,54.8,0.0,0.0,29.175,0.0,261.5,0.0,0.0,0.0,0.0,98.775,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.9,0.0,0.0,1003.2,1009.8,0.0,0.0,91.4,1016.35,,0.0,0.0,0.0,0.0,89.579254,-25.97625,0.0,264.5,98.8,277.6,1.5,1,0.0,A
29543,2022-12-10 16:00:00,1.7,1.3575001,28.4,0.0,0.0,28.8,0.0,260.34998,0.0,0.0,0.0,0.0,43.15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.025,0.0,0.0,1005.4,1012.0,0.0,0.0,85.8,1018.625,,0.0,0.0,0.0,0.0,248.926,-15.17425,0.0,263.95,43.15,26640.525,2.1,1,0.0,A
29549,2022-12-10 22:00:00,1.45,1.366,28.2,0.0,0.0,27.8,0.0,258.55,0.0,0.0,0.0,0.0,46.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.65,0.0,0.0,1005.025,1011.65,0.0,0.0,87.8,1018.325,,0.0,0.0,0.0,0.0,343.3495,-48.59325,0.0,261.825,46.75,17556.375,2.0,1,0.0,A
29552,2022-12-11 01:00:00,1.375,1.36625,28.1,0.0,0.0,28.4,0.0,257.8,0.0,0.0,0.0,0.0,30.55,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.55,0.0,0.0,1002.875,1009.525,0.0,0.0,86.375,1016.175,,0.0,0.0,0.0,0.0,43.05225,-44.19175,0.0,261.2,32.95,33512.3,2.7,1,0.0,A
29525,2022-12-09 21:00:00,2.0,1.3395,2514.65,0.0,0.0,823.275,0.0,262.05,0.0,0.0,0.0,0.0,67.725,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1015.15,0.0,0.0,1001.725,1008.225,0.0,0.0,84.45,1014.775,,0.0,0.0,0.0,0.0,323.613,-45.5325,0.0,266.15002,77.7,16101.875,2.1,1,0.0,A
29587,2022-12-12 15:00:00,1.8249999,1.357,28.849998,0.0,0.0,28.2,0.0,261.2,0.0,0.0,0.0,0.0,35.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1022.075,0.0,0.0,1008.45,1015.05,0.0,0.0,79.3,1021.65,,0.0,0.0,0.0,0.0,235.85225,-9.3005,0.0,265.4,35.8,22368.05,3.1,1,0.0,A
29582,2022-12-12 10:00:00,2.225,1.33575,2894.8,29852.2,21.825,2719.2,0.0,263.35,19.599998,29337.9,10.4,12317.9,30.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1022.5,0.0,0.0,1008.8,1015.3,0.0,0.0,77.15,1021.9,,0.0,0.0,0.0,0.0,168.4075,2.8685,0.0,267.1,30.5,53134.773,4.25,1,251.02,A
29566,2022-12-11 17:00:00,1.6,1.36175,28.3,0.0,0.0,54.125,0.0,259.725,0.0,0.0,0.0,0.0,38.574997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.05,0.0,0.0,1006.35,1013.025,0.0,0.0,84.025,1019.65,,0.0,0.0,0.0,0.0,261.70126,-21.68225,0.0,263.45,38.574997,32518.023,1.75,1,0.0,A
29572,2022-12-11 23:00:00,1.5,1.366,28.6,0.0,0.0,112.45,0.0,259.05,0.0,0.0,0.0,0.0,62.375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.75,0.0,0.0,1008.05,1014.7,0.0,0.0,91.35,1021.35,,0.0,0.0,0.0,0.0,94.3005,-49.396248,0.0,263.775,62.375,1141.2,1.3,1,0.0,A
29568,2022-12-11 19:00:00,1.575,1.364,101.975,0.0,0.0,112.15,0.0,259.425,0.0,0.0,0.0,0.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.8,0.0,0.0,1007.15,1013.8,0.0,0.0,86.025,1020.45,,0.0,0.0,0.0,0.0,289.46976,-34.916748,0.0,263.425,48.0,16141.65,1.2,1,0.0,A
29518,2022-12-09 14:00:00,2.025,1.33425,,6060.9,0.0,27.95,0.0,262.45,0.0,11862.9,0.0,0.0,37.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.125,0.0,0.0,999.65,1006.15,0.0,0.0,85.45,1012.65,,0.0,0.0,0.0,0.0,223.2765,-4.07025,0.0,266.725,37.9,16862.275,2.325,1,0.0,A
29592,2022-12-12 20:00:00,1.7,1.359,28.5,0.0,0.0,28.2,0.0,260.4,0.0,0.0,0.0,0.0,39.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.75,0.0,0.0,1007.15,1013.75,0.0,0.0,83.0,1020.35,,0.0,0.0,0.0,0.0,305.1925,-40.8905,0.0,263.45,39.2,20526.05,2.5,1,0.0,A
29553,2022-12-11 02:00:00,1.4,1.3645,28.1,0.0,0.0,28.4,0.0,258.0,0.0,0.0,0.0,0.0,27.725,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.4,0.0,0.0,1002.7,1009.35,0.0,0.0,85.2,1016.0,,0.0,0.0,0.0,0.0,60.23075,-38.94325,0.0,261.425,28.075,35425.15,2.95,1,0.0,A
29559,2022-12-11 10:00:00,1.525,1.355,28.55,32295.8,22.625,28.3,0.0,259.15,19.775,28966.7,6.85,9219.1,28.075,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1018.45,0.0,0.0,1004.625,1011.225,0.0,0.0,83.375,1017.875,,0.0,0.0,0.0,0.0,168.50476,2.95875,0.0,262.34998,28.075,38873.85,3.275,1,309.1,A
29596,2022-12-13 00:00:00,1.4,1.367,28.275,0.0,0.0,28.3,0.0,258.35,0.0,0.0,0.0,0.0,31.85,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1017.625,0.0,0.0,1004.0,1010.625,0.0,0.0,87.95,1017.3,,0.0,0.0,0.0,0.0,23.508501,-48.0695,0.0,261.9,31.85,29987.275,2.15,1,0.0,A
29696,2022-12-17 11:00:00,1.5,1.35,28.3,73216.1,24.099998,40.075,0.0,258.7,18.525,57425.2,7.575,21200.9,39.675,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1012.8,0.0,0.0,999.1,1005.675,0.0,0.0,89.95,1012.3,250.0,3.9,0.0,0.0,0.0,181.6915,3.13725,0.0,263.55,42.075,37268.8,1.1,1,250.58,A
29674,2022-12-16 11:00:00,2.175,1.3155,2844.85,74742.9,24.475,1187.2,0.0,262.975,20.55,66093.3,0.375,2051.3,99.6,6.0,0.9,0.4,3.6,0.6,0.6,1.0,0.0,1008.6,0.0,0.0,995.15,1001.55,0.0,0.0,75.85,1008.0,250.0,1.2,0.0,0.0,0.1,181.80301,3.17775,0.0,268.25,99.675,27974.05,2.85,1,129.14,A
29664,2022-12-15 23:00:00,2.5749998,1.315,6418.5,0.0,0.0,1700.925,0.0,265.3,0.0,0.0,0.0,0.0,76.75,6.0,3.5,0.0,6.3,0.2,2.1,0.0,1.0,1008.1,0.0,0.0,994.825,1001.225,0.0,0.0,87.0,1007.65,250.0,1.5,0.0,0.0,0.0,93.65275,-49.6855,0.0,269.425,94.4,20615.9,3.2,1,0.0,A
29703,2022-12-17 18:00:00,1.5,1.3515,28.3,0.0,0.0,62.800003,0.0,258.75,0.0,0.0,0.0,0.0,33.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.9,0.0,0.0,997.35,1003.95,0.0,0.0,82.875,1010.55,250.0,3.9,0.0,0.0,0.0,274.24924,-28.38175,0.0,263.65,36.65,36062.875,1.6500001,1,0.0,A
29711,2022-12-18 02:00:00,2.175,1.30675,4082.2,0.0,0.0,3688.1,0.0,263.175,0.0,0.0,0.0,0.0,99.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1003.075,0.0,0.0,989.875,996.225,0.0,0.0,62.85,1002.6,250.0,3.5,0.0,0.0,0.05,59.55075,-39.62775,0.0,271.0,100.0,56715.324,1.75,1,0.0,A
29672,2022-12-16 07:00:00,2.4,1.31375,3336.375,0.0,0.0,1430.45,0.0,264.325,0.0,0.0,0.0,0.0,98.5,6.0,1.8,0.0,3.6,0.0,0.0,0.0,1.0,1008.1,0.0,0.0,994.75,1001.15,0.0,0.0,80.149994,1007.55,250.0,1.1,0.0,0.0,0.1,128.00525,-7.94,0.0,269.1,99.275,22416.0,2.9,1,0.0,A
